49, +19.96,-4.700000E-14,0
49, +20.27,-6.100000E-14,0
49, +20.59,-7.400000E-14,0
49, +20.91,-5.400000E-14,0
49, +21.22,-4.100000E-14,0
49, +21.54,-1.000000E-14,0
49, +21.86,-3.500000E-14,0
49, +22.17,-5.600000E-14,0
49, +22.49,-8.300000E-14,0
49, +22.81,+2.700000E-14,0
49, +23.12,+1.400000E-14,0
49, +23.44,+7.000000E-15,0
49, +23.76,+1.300000E-14,0
49, +24.07,+3.400000E-14,0
49, +24.39,+7.000000E-15,0
49, +24.71,-7.000000E-15,0
49, +25.03,-1.200000E-14,0
49, +25.34,-2.000000E-14,0
49, +25.66,+0.000000E+00,0
49, +25.98,-3.500000E-14,0
49, +26.29,-3.000000E-15,0
49, +26.61,+5.300000E-14,0
49, +26.93,+1.200000E-14,0
49, +27.24,-2.300000E-14,0
49, +27.56,-4.000000E-14,0
49, +27.88,+6.000000E-15,0
49, +28.19,+2.300000E-14,0
49, +28.51,+1.300000E-14,0
49, +28.83,-1.700000E-14,0
49, +29.14,-4.500000E-14,0
49, +29.46,-1.300000E-14,0
49, +29.78,-2.000000E-15,0
49, +30.09,+9.000000E-15,0
49, +30.41,-3.200000E-14,0
49, +30.73,-3.000000E-14,0
49, +31.04,-2.600000E-14,0
49, +31.36,-2.300000E-14,0
49, +31.68,-1.600000E-14,0
49, +31.99,-2.600000E-14,0
49, +32.31,-7.000000E-15,0
49, +32.63,-1.100000E-14,0
49, +32.94,-2.900000E-14,0
49, +33.26,-2.600000E-14,0
49, +33.58,+3.800000E-14,0
49, +33.89,+1.000000E-15,0
49, +34.21,-1.800000E-14,0
49, +34.53,-4.200000E-14,0
49, +34.84,-1.200000E-14,0
49, +35.16,+2.900000E-14,0
49, +35.48,+2.000000E-14,0
49, +35.79,-3.000000E-14,0
49, +36.11,-2.600000E-14,0
49, +36.43,-6.000000E-15,0
49, +36.74,-1.200000E-14,0
49, +37.06,+4.200000E-14,0
49, +37.38,+2.100000E-14,0
49, +37.69,+5.200000E-14,0
49, +38.01,+8.200000E-14,0
49, +38.33,+7.000000E-14,0
49, +38.64,+3.000000E-15,0
49, +38.96,+1.900000E-14,0
49, +39.28,-2.200000E-14,0
49, +39.59,-7.000000E-15,0
49, +39.91,-2.000000E-15,0
49, +40.23,-4.000000E-15,0
49, +40.54,+0.000000E+00,0
49, +40.86,+4.000000E-15,0
49, +41.18,-2.000000E-14,0
49, +41.50,-6.700000E-14,0
49, +41.81,-6.900000E-14,0
49, +42.13,-2.000000E-14,0
49, +42.45,-2.000000E-15,0
49, +42.76,+2.700000E-14,0
49, +43.08,-1.000000E-15,0
49, +43.40,-2.500000E-14,0
49, +43.71,-3.500000E-14,0
49, +44.03,-4.100000E-14,0
49, +44.35,-3.300000E-14,0
49, +44.66,-1.300000E-14,0
49, +44.98,+1.700000E-14,0
49, +45.30,+2.000000E-14,0
49, +45.61,+3.100000E-14,0
49, +45.93,-9.000000E-15,0
49, +46.25,-3.700000E-14,0
49, +46.56,-3.700000E-14,0
49, +46.88,-1.500000E-14,0
49, +47.20,+1.000000E-14,0
49, +47.51,+4.500000E-14,0
49, +47.83,+2.000000E-14,0
49, +48.15,+0.000000E+00,0
49, +48.46,-5.000000E-15,0
49, +48.78,+2.000000E-15,0
49, +49.10,-2.800000E-14,0
49, +49.41,-1.700000E-14,0
49, +49.73,-4.700000E-14,0
49, +50.05,-4.000000E-15,0
49, +50.36,+4.900000E-14,0
49, +50.68,+5.000000E-15,0
49, +51.00,-1.100000E-14,0
49, +51.31,+1.000000E-15,0
49, +51.63,-2.400000E-14,0
49, +51.95,-3.500000E-14,0
49, +52.26,-2.600000E-14,0
49, +52.58,-1.100000E-14,0
49, +52.90,+1.200000E-14,0
49, +53.21,+0.000000E+00,0
49, +53.53,-4.200000E-14,0
49, +53.85,-2.600000E-14,0
49, +54.16,-5.500000E-14,0
49, +54.48,-3.300000E-14,0
49, +54.80,-1.400000E-14,0
49, +55.11,-3.000000E-14,0
49, +55.43,+3.700000E-14,0
49, +55.75,-2.000000E-14,0
49, +56.07,-4.400000E-14,0
49, +56.38,-1.900000E-14,0
49, +56.70,-7.100000E-14,0
49, +57.02,-1.900000E-14,0
49, +57.33,-1.700000E-14,0
49, +57.65,-5.000000E-15,0
49, +57.97,+2.600000E-14,0
49, +58.28,+1.000000E-14,0
49, +58.60,-4.100000E-14,0
49, +58.92,-9.000000E-15,0
49, +59.23,-1.000000E-14,0
49, +59.55,-3.000000E-15,0
49, +59.87,+2.100000E-14,0
49, +60.18,+2.400000E-14,0
49, +60.50,+6.800000E-14,0
49, +60.82,+3.700000E-14,0
49, +61.13,-2.000000E-15,0
49, +61.45,-3.700000E-14,0
49, +61.77,-4.300000E-14,0
49, +62.08,-3.700000E-14,0
49, +62.40,+4.000000E-15,0
49, +62.72,+3.900000E-14,0
49, +63.03,+1.000000E-15,0
49, +63.35,-2.600000E-14,0
49, +63.67,-4.100000E-14,0
49, +63.98,-2.300000E-14,0
49, +64.30,+3.800000E-14,0
49, +64.62,-1.800000E-14,0
49, +64.93,-1.300000E-14,0
49, +65.25,-4.400000E-14,0
49, +65.57,+0.000000E+00,0
49, +65.88,+1.200000E-14,0
49, +66.20,-7.200000E-14,0
49, +66.52,-3.900000E-14,0
49, +66.83,-3.800000E-14,0
49, +67.15,-4.000000E-15,0
49, +67.47,+1.400000E-14,0
49, +67.78,+2.000000E-15,0
49, +68.10,-5.300000E-14,0
49, +68.42,-5.300000E-14,0
49, +68.73,-2.900000E-14,0
49, +69.05,+2.800000E-14,0
49, +69.37,-1.000000E-14,0
49, +69.68,-6.000000E-15,0
49, +70.00,-5.200000E-14,0
49, +70.32,-3.700000E-14,0
49, +70.64,+1.900000E-14,0
49, +70.95,-1.700000E-14,0
49, +71.27,-3.900000E-14,0
49, +71.59,-6.500000E-14,0
49, +71.90,-1.700000E-14,0
49, +72.22,+1.900000E-14,0
49, +72.54,-1.700000E-14,0
49, +72.85,-2.800000E-14,0
49, +73.17,-5.700000E-14,0
49, +73.49,-7.000000E-15,0
49, +73.80,-7.000000E-15,0
49, +74.12,+2.300000E-14,0
49, +74.44,-1.700000E-14,0
49, +74.75,-4.800000E-14,0
49, +75.07,-3.500000E-14,0
49, +75.39,-3.800000E-14,0
49, +75.70,-3.300000E-14,0
49, +76.02,-3.400000E-14,0
49, +76.34,-3.400000E-14,0
49, +76.65,-8.000000E-15,0
49, +76.97,-9.000000E-15,0
49, +77.29,-3.000000E-15,0
49, +77.60,-1.100000E-14,0
49, +77.92,-1.200000E-14,0
49, +78.24,-7.000000E-15,0
49, +78.55,-2.900000E-14,0
49, +78.87,+1.700000E-14,0
49, +79.19,+4.000000E-15,0
49, +79.50,-4.500000E-14,0
49, +79.82,-4.900000E-14,0
49, +80.14,-7.300000E-14,0
49, +80.45,-2.200000E-14,0
49, +80.77,+1.600000E-14,0
49, +81.09,+1.600000E-14,0
49, +81.40,-3.100000E-14,0
49, +81.72,-3.900000E-14,0
49, +82.04,-4.100000E-14,0
49, +82.35,-2.000000E-14,0
49, +82.67,-3.200000E-14,0
49, +82.99,-5.000000E-15,0
49, +83.30,+1.400000E-14,0
49, +83.62,-2.500000E-14,0
49, +83.94,-3.000000E-14,0
49, +84.26,-1.800000E-14,0
49, +84.57,-1.600000E-14,0
49, +84.89,+2.900000E-14,0
49, +85.21,-1.200000E-14,0
49, +85.52,-1.700000E-14,0
49, +85.84,-2.000000E-14,0
49, +86.16,-6.000000E-15,0
49, +86.47,-2.000000E-14,0
49, +86.79,-2.100000E-14,0
49, +87.11,-3.500000E-14,0
49, +87.42,-9.000000E-15,0
49, +87.74,+1.000000E-15,0
49, +88.06,-2.100000E-14,0
49, +88.37,-6.000000E-14,0
49, +88.69,-8.100000E-14,0
49, +89.01,-4.000000E-15,0
49, +89.32,+1.000000E-15,0
49, +89.64,-1.100000E-14,0
49, +89.96,-2.400000E-14,0
49, +90.27,-6.200000E-14,0
49, +90.59,-3.000000E-14,0
49, +90.91,+1.000000E-15,0
49, +91.22,+2.300000E-14,0
49, +91.54,+1.300000E-14,0
49, +91.86,-4.200000E-14,0
49, +92.17,-4.700000E-14,0
49, +92.49,-1.500000E-14,0
49, +92.81,-5.000000E-15,0
49, +93.12,+2.500000E-14,0
49, +93.44,-3.000000E-14,0
49, +93.76,-2.900000E-14,0
49, +94.07,-1.200000E-14,0
49, +94.39,-1.100000E-14,0
49, +94.71,-6.000000E-15,0
49, +95.02,-5.300000E-14,0
49, +95.34,-7.100000E-14,0
49, +95.66,-3.500000E-14,0
49, +95.97,+2.400000E-14,0
49, +96.29,+0.000000E+00,0
49, +96.61,-4.900000E-14,0
49, +96.92,-4.000000E-14,0
49, +97.24,-4.300000E-14,0
49, +97.56,-2.200000E-14,0
49, +97.88,-7.400000E-14,0
49, +98.19,-2.800000E-14,0
49, +98.51,-1.000000E-15,0
49, +98.83,-1.100000E-14,0
49, +99.14,-7.200000E-14,0
49, +99.46,-3.600000E-14,0
49, +99.78,+2.000000E-14,0
49,+100.09,-2.000000E-14,0
49,+100.41,-6.600000E-14,0
49,+100.73,-3.300000E-14,0
49,+101.04,+3.000000E-15,0
49,+101.36,-2.400000E-14,0
49,+101.68,-5.600000E-14,0
49,+101.99,-2.200000E-14,0
49,+102.31,-1.700000E-14,0
49,+102.63,-2.400000E-14,0
49,+102.94,-5.700000E-14,0
49,+103.26,-1.600000E-14,0
49,+103.58,-1.900000E-14,0
49,+103.89,-3.100000E-14,0
49,+104.21,-4.000000E-14,0
49,+104.53,-4.300000E-14,0
49,+104.84,-2.900000E-14,0
49,+105.16,-6.000000E-15,0
49,+105.48,-3.000000E-14,0
49,+105.79,-3.800000E-14,0
49,+106.11,-3.800000E-14,0
49,+106.43,+2.000000E-14,0
49,+106.74,-2.400000E-14,0
49,+107.06,-4.600000E-14,0
49,+107.38,-2.000000E-15,0
49,+107.69,+9.000000E-15,0
49,+108.01,-5.100000E-14,0
49,+108.33,-9.300000E-14,0
49,+108.64,-2.500000E-14,0
49,+108.96,+1.700000E-14,0
49,+109.28,-5.400000E-14,0
49,+109.59,-7.700000E-14,0
49,+109.91,-3.200000E-14,0
49,+110.23,-8.000000E-15,0
49,+110.54,+4.700000E-14,0
49,+110.86,-2.700000E-14,0
49,+111.18,+1.000000E-15,0
49,+111.49,+3.300000E-14,0
49,+111.81,-1.500000E-14,0
49,+112.13,+1.800000E-14,0
49,+112.45,-2.300000E-14,0
49,+112.76,-1.100000E-14,0
49,+113.08,-2.800000E-14,0
49,+113.40,-3.200000E-14,0
49,+113.71,-2.300000E-14,0
49,+114.03,+2.900000E-14,0
49,+114.35,+2.600000E-14,0
49,+114.66,-3.900000E-14,0
49,+114.98,-6.500000E-14,0
49,+115.30,-1.400000E-14,0
49,+115.61,+2.900000E-14,0
49,+115.93,-3.400000E-14,0
49,+116.25,-4.000000E-14,0
49,+116.56,+1.000000E-15,0
49,+116.88,+4.800000E-14,0
49,+117.20,-2.100000E-14,0
49,+117.51,-4.200000E-14,0
49,+117.83,+1.400000E-14,0
49,+118.15,+1.800000E-14,0
49,+118.46,-1.200000E-14,0
49,+118.78,-6.400000E-14,0
49,+119.10,-2.100000E-14,0
49,+119.41,+1.400000E-14,0
49,+119.73,+5.800000E-14,0
49,+120.05,-1.500000E-14,0
# 49,-1.480000E-14,  +10

